
"Chicago St.",97.9253,119.912,0.0887213,3-20,3,23,44.2,57.7,30.1,37.9,16.4,19.6,28.3,36.9,66.647,42.3,63.1,32.4,35.2,0,0,46.9,73,29.9,52.7,66.647,,,,2026,,,,-14.1582,75.4,
"South Dakota",106.987,117.426,0.255277,13-12,13,25,50.4,56.3,45.3,30.6,17.3,16.8,30.9,31,70.4578,50.3,58.6,33.7,34.1,0,0,44.3,45.9,34.7,30.7,70.4578,,,,2026,,,,-8.27186,75.5,
"Montana St.",109.439,106.682,0.572841,14-10,14,24,52.3,51.2,30.8,31.1,15.6,16.2,28.5,29,65.8049,52.5,51.4,34.7,33.9,0,0,38.8,44.8,44.4,34.8,65.8049,,,,2026,,,,-5.48445,76.1,
"Oklahoma St.",117.819,105.317,0.784153,16-6,16,22,53.9,52.1,39,31.8,16.4,17.3,31.4,29.3,72.5417,54.7,52.2,35,34.6,0,0,51.5,58.5,35.1,45.1,72.5417,,,,2026,,,,1.13418,74.5,
Wagner,104.628,120.401,0.165932,8-13,8,21,51.2,52,31.8,43.5,18.5,15,32.1,30.9,65.1754,47.8,50.6,38.1,36.3,0,0,50.2,57.7,36,37.4,65.1754,,,,2026,,,,-10.3948,70.7,
"Bethune Cookman",104.327,107.764,0.407861,11-11,11,22,50.5,50.9,38.2,39,18.7,16.2,28,32.1,68.5395,50.1,51.2,34.2,33.6,0,0,50.5,52.2,31.5,34.1,68.5395,,,,2026,,,,-4.81456,69.4,
Wofford,109.939,114.4,0.387612,16-8,16,24,51.8,52.6,37.3,35.1,13.9,15.1,31.1,30,67.5814,50.9,52.2,35.3,35.5,0,0,52.7,50.3,42.7,37.5,67.5814,,,,2026,,,,-4.8725,72.7,
"Cal Poly",107.79,115.665,0.307684,9-15,9,24,52.1,55.5,37.2,34.5,21,16.4,30.1,30.3,73.7692,53.6,56.3,33.9,36.2,0,0,48.7,54.1,53.2,41.6,73.7692,,,,2026,,,,-10.2137,76.6,
Towson,102.371,104.756,0.434172,13-11,13,24,46.2,50.7,30.4,31.3,16.4,16.2,36.4,26.6,63.6509,49.3,53.5,27.1,31.2,0,0,38.6,47,36,42.3,63.6509,,,,2026,,,,-6.33409,68.5,
"Delaware St.",88.7408,111.263,0.0690735,6-15,6,21,42.4,54.3,32.6,38.7,19.2,20.4,25.4,29.9,66.9873,41.3,55.6,30.2,34.7,0,0,47.2,57.7,29.1,37.7,66.9873,,,,2026,,,,-12.2765,67.9,
"Norfolk St.",98.5316,115.88,0.134122,10-14,10,24,47.6,51.5,43.7,44.2,19.1,18.5,31.1,33.2,67.8981,46.1,55.5,34,30.8,0,0,47.2,61,30.4,42.8,67.8981,,,,2026,,,,-10.7044,65.8,
Vermont,107.208,115.315,0.301894,14-10,14,24,53.1,51.8,31.1,37.5,14.6,13.9,26.7,23.1,64.524,55.2,50.6,33.7,35.6,0,0,48.8,52.5,45,42.1,64.524,,,,2026,,,,-7.74049,73.5,
Liberty,118.329,109.206,0.715579,19-3,19,22,60.4,51.1,30.2,25.5,13.4,18.1,18.9,32.2,63.585,60.5,49.2,40.3,36.1,0,0,60.7,47.5,46.7,39.1,63.585,,,,2026,,,,0.461062,71.1,
"UNC Wilmington",111.014,109.551,0.538049,19-4,19,23,51.2,47.9,44.4,28.8,15.3,15,35.4,27.1,64.4701,50.3,50.5,35,29.7,0,0,52.3,48.9,38.5,43.1,64.4701,,,,2026,,,,-1.68534,70.2,
"Le Moyne",102.631,112.602,0.25612,11-13,11,24,52.4,50,39.9,34.2,19.1,15.7,26.4,31.3,68.7703,52.4,46.7,34.9,36.7,0,0,56.5,54.9,40.8,38.8,68.7703,,,,2026,,,,-9.9113,71.9,
Presbyterian,103.84,112.907,0.276329,11-13,11,24,50.7,51.1,39.4,37.6,19.7,15.1,34,30.2,63.9239,52.1,49.8,31.6,35.6,0,0,50.8,49.1,29,37.1,63.9239,,,,2026,,,,-9.63873,67.8,
Michigan,128.087,90.3507,0.982252,21-1,21,22,59.2,43.1,41.1,27.5,16.8,16.8,35.9,27.9,72.7422,63.8,42.6,35.5,29.3,0,0,60.9,42.6,43,42.5,72.7422,,,,2026,,,,7.9378,73.5,
Bellarmine,112.427,126.34,0.20722,10-13,10,23,58.4,59.5,36,32.8,15.8,15.2,21.9,34.8,64.4654,60.8,59.8,36.6,39.5,0,0,53.1,60,40.9,52.1,64.4654,,,,2026,,,,-9.25558,77.5,
"East Carolina",99.2946,109.64,0.242366,7-15,7,22,44.7,52.8,38.8,34.4,17.6,17.2,32.6,31.7,68.6375,45.9,51.8,28,36.2,0,0,47.6,55.2,30.8,40.1,68.6375,,,,2026,,,,-10.3216,69.2,
Northwestern,115.667,104.642,0.75988,10-13,10,23,51.3,49.7,35.4,35.4,12.3,16.4,28.3,33.3,65.8387,53.8,50.5,31.1,32.3,0,0,66,60.9,34.5,39.9,65.8387,,,,2026,,,,-3.81168,74.1,
"Eastern Illinois",94.912,109.612,0.1603,9-15,9,24,45.4,50.9,33.5,36.6,19.6,19.1,26.9,35.5,65.4001,44.5,55.1,31.6,30,0,0,49.4,58.6,31.4,41.4,65.4001,,,,2026,,,,-10.6933,74.8,
Buffalo,113.578,115.589,0.449727,14-9,14,23,56.1,54.2,42.9,30.9,16,17.6,28,31.6,66.3468,54.8,57.4,38.5,33.3,0,0,54.6,58,44.5,42.9,66.3468,,,,2026,,,,-6.10122,73.9,
"Northern Kentucky",107.796,110.028,0.44137,14-11,14,25,52.7,54.8,34.1,38.8,16.3,19.5,31.9,33.2,69.9015,55.9,53.9,32.5,37.4,0,0,53.9,53,44.9,38.8,69.9015,,,,2026,,,,-7.61914,73.2,
Valparaiso,106.298,104.954,0.536501,11-12,11,23,46.4,49.6,38.7,38.6,15.9,17.3,32,30.5,65.1905,45.5,51.2,31.9,31.2,0,0,45.6,48.7,36.8,37,65.1905,,,,2026,,,,-6.91885,71.5,
Mercyhurst,100.651,110.808,0.24869,12-12,12,24,49.2,49.9,24.7,41.4,15.5,19.1,27.7,32,63.641,49.7,49.5,32.1,33.7,0,0,57,55.1,31.2,34.8,63.641,,,,2026,,,,-8.60198,71.9,
Elon,112.957,115.805,0.428891,13-11,13,24,54.5,53.5,33.7,34.9,15.9,16.4,33.8,34.3,67.0306,55.4,52.4,35.5,36.6,0,0,54.6,55.8,42.6,45.1,67.0306,,,,2026,,,,-7.49301,69.5,
"Appalachian St.",104.708,105.264,0.484771,16-9,16,25,50.2,46.3,34.7,32.8,15.4,14.3,30.5,29,62.4181,52.6,46.1,31.6,31.1,0,0,49.5,53.8,46,42.7,62.4181,,,,2026,,,,-5.76725,63.2,
"West Georgia",100.889,115.821,0.16977,10-13,10,23,48.2,55.3,29,36.7,16,15.3,31.1,30.1,68.5345,47,56.6,33.7,35.5,0,0,45.3,52.9,33.6,38,68.5345,,,,2026,,,,-9.22763,71.4,
"Cleveland St.",111.667,121.13,0.28182,10-14,10,24,54.3,54.9,42,34.3,18.7,14.5,29.6,38.4,68.9726,49.9,58.9,39.1,33.4,0,0,59.5,57.2,50.8,45.2,68.9726,,,,2026,,,,-10.0501,76.4,
"Mississippi St.",111.648,102.133,0.735816,11-11,11,22,50.4,48.5,32.3,32.3,16.3,13.1,32.2,29.3,68.7972,53,50.6,30.9,30.2,0,0,43.8,48.2,39.7,39.2,68.7972,,,,2026,,,,-2.70524,68.7,
"Utah Tech",108.789,110.795,0.447649,14-11,14,25,52.4,50.7,29.2,34.2,17.8,17.6,29,34.2,66.3413,53.5,54,33.7,29.5,0,0,51.8,47.5,37.9,33.6,66.3413,,,,2026,,,,-5.50022,71,
"St. John's",121.858,97.5356,0.928267,17-5,17,22,52.5,47.9,42.5,33.2,15.4,20.2,38.1,32.3,69.9307,52.1,47,35.5,33.1,0,0,55.5,47,34.6,34.5,69.9307,,,,2026,,,,2.77742,73,
"Long Beach St.",106.026,111.641,0.355831,8-16,8,24,50.3,54.4,30.1,43,17.6,18.1,27,28.6,67.7913,51.7,54.8,31.7,35.7,0,0,48.4,55.6,35.2,35.8,67.7913,,,,2026,,,,-10.7834,73.4,
Samford,106.488,117.069,0.251732,12-12,12,24,50.9,52.8,43.2,33.3,12.7,13.3,26.1,27.7,66.4926,51.3,51.6,33.6,36.7,0,0,56.7,46.1,45.9,35.6,66.4926,,,,2026,,,,-8.54112,67.6,
"Eastern Washington",109.826,114.171,0.390285,6-17,6,23,51.6,56.6,33.9,37.1,18.5,16.9,31.4,32.4,68.0281,50.8,57.5,35.4,36.8,0,0,46.9,52.4,35.4,39.6,68.0281,,,,2026,,,,-11.5729,74.4,
"Kansas St.",113.02,105.262,0.693769,10-12,10,22,53.9,51.5,26.4,35.1,16.9,17,31.6,32.7,71.666,52.8,52.7,36.9,33,0,0,60.6,55.6,42.6,37.5,71.666,,,,2026,,,,-3.62045,71.7,
Pepperdine,101.455,109.624,0.290997,6-18,6,24,46.6,53,34.9,27.8,19.1,16.9,28.2,33.6,66.8899,48.9,55.2,28.8,33.2,0,0,54.9,53.1,40,41.5,66.8899,,,,2026,,,,-11.9417,78.1,
Charleston,107.425,108.697,0.466215,16-8,16,24,51.1,49.9,43.1,26.6,16.1,14.4,30.8,31.5,67.9692,54.9,50.3,30.1,33,0,0,49.9,54.4,38.6,44,67.9692,,,,2026,,,,-4.19998,73.8,
"UC San Diego",107.639,104.786,0.576624,16-8,16,24,53,48.6,31.8,31.7,16.2,16.5,27.6,28.2,67.4843,54.5,47.7,34,33.2,0,0,53.9,56.2,43.3,43,67.4843,,,,2026,,,,-4.45442,68.6,
"Grambling St.",101.126,108.486,0.308337,10-11,10,21,50.4,51.4,44.8,42.3,21.9,20.6,31,33.5,66.8502,51.1,51.9,32.7,33.6,0,0,51.8,52.2,37.3,36,66.8502,,,,2026,,,,-7.67496,71.7,
"Texas Southern",102.919,117.101,0.184741,6-14,6,20,49.7,55.3,40,46,18.8,15.8,27.6,31.5,69.1926,49.3,57.6,33.5,34.7,0,0,41.9,56.2,33.4,42.9,69.1926,,,,2026,,,,-9.29563,70.8,
"Central Connecticut",105.582,119.007,0.201571,12-10,12,22,51.3,51,30.8,26.3,16.3,14.1,27.5,31,64.3678,49.9,50.3,35.8,34.6,0,0,52.6,55.9,35.7,40.5,64.3678,,,,2026,,,,-7.59922,76.2,
VMI,99.0086,122.6,0.0788711,6-18,6,24,47,55.8,32.1,37.1,16.2,16.5,26.9,39.1,66.5872,47.5,56.5,31.1,36.6,0,0,48.9,61.3,53.3,44.5,66.5872,,,,2026,,,,-14.8358,71.4,
Auburn,125.116,103.078,0.902747,14-8,14,22,53,51.9,47.5,34.3,14.8,17.4,37.8,32,67.6201,55.5,51.7,32.8,34.9,0,0,48.2,51.5,39.6,40.9,67.6201,,,,2026,,,,2.42365,73.9,
"New Orleans",111.668,113.75,0.447092,10-13,10,23,50.7,49.7,43.3,39.6,20.9,14,35.5,34.6,69.4382,50.2,49.6,34.3,33.2,0,0,51,60.9,35.4,40.5,69.4382,,,,2026,,,,-6.7415,75.2,
"Idaho St.",111.376,117.974,0.34031,10-14,10,24,53.6,53.6,39.1,36.1,17.7,15.2,33.1,30.4,63.7251,54.2,55.3,35.2,33.8,0,0,49.8,47,43.9,37.2,63.7251,,,,2026,,,,-9.25596,74.4,
Columbia,109.427,110.746,0.465591,14-7,14,21,54.1,50.6,30.7,32.7,19.4,14.2,36.9,27.1,67.2607,54,48.1,36.2,36.7,0,0,54.7,58.3,37.8,35.6,67.2607,,,,2026,,,,-3.64005,73.3,
"IU Indy",106.745,117.909,0.241587,6-18,6,24,51.7,58.5,21.3,46.4,15.9,20,28.9,37.5,73.9874,54.7,58.1,31.8,39.4,0,0,61.7,54.4,43.1,37,73.9874,,,,2026,,,,-13.7523,71.8,
"Western Carolina",108.8,118.8,0.266742,8-14,8,22,49.6,55.9,30.8,42.4,17.8,14.4,34,28.7,68.4237,49.9,54.4,32.7,38.4,0,0,45,51.8,39.8,45.9,68.4237,,,,2026,,,,-9.32896,69.2,
"Eastern Kentucky",108.527,118.461,0.267528,8-16,8,24,51.4,55.2,29.7,38.1,17.6,15,32.9,31.6,67.2451,50.9,57.3,34.6,34.6,0,0,52.1,53.7,51.2,39.6,67.2451,,,,2026,,,,-11.8438,72.5,
Penn,108.601,109.139,0.485789,10-10,10,20,50.9,52.5,36.6,28.2,16.1,16.3,31.1,30.9,69.007,46.5,54.7,39.4,32.7,0,0,54.1,51.5,35,38.9,69.007,,,,2026,,,,-6.17427,69.7,
"South Carolina St.",96.4637,118.472,0.0860081,6-16,6,22,46.3,54.7,39.9,51.8,20.6,17.6,30.8,39.2,68.4602,43.5,59,34.8,32.4,0,0,50.8,60.7,33.1,41.5,68.4602,,,,2026,,,,-11.9429,63.5,
Idaho,108.393,108.191,0.505359,13-10,13,23,51.7,51.5,36.6,40.5,15.5,15.7,27.6,26.1,67.3335,52.1,51.2,34.2,34.7,0,0,45.2,45.4,48.5,35.3,67.3335,,,,2026,,,,-6.4573,74.5,
"Stony Brook",105.708,109.336,0.404163,14-10,14,24,50.7,50.3,28.9,34.3,17.1,16.6,29,31.8,65.3091,47.9,48.5,36.1,35.3,0,0,54,54.5,45.4,39.1,65.3091,,,,2026,,,,-6.62707,71.2,
Evansville,98.9987,111.068,0.210339,5-18,5,23,48.2,54.4,33,33.7,19.8,16.3,23.7,29.7,67.3221,50.1,54.6,30.3,36.1,0,0,54.3,56.4,41.6,42,67.3221,,,,2026,,,,-12.8209,71.9,
"Saint Peter's",103.911,109.611,0.351111,13-8,13,21,45.4,48.7,35.6,47.6,16.7,20.7,37.3,34.3,65.3357,45.9,48.1,29.7,33.1,0,0,54.2,55.4,40,37.2,65.3357,,,,2026,,,,-5.2646,75.6,
Virginia,123.921,97.4089,0.94094,19-3,19,22,55.2,45,35.7,36.5,15.6,16.2,40,29.4,65.4846,56.4,44.8,35.9,30.3,0,0,59.2,49.8,46,37.2,65.4846,,,,2026,,,,3.88182,70.3,
UCF,120.85,104.856,0.836515,17-5,17,22,54.3,52.5,30.9,34.2,16.2,16.2,36.6,27.1,68.6342,53,54.1,37.8,33.3,0,0,54.5,53.9,35.5,40.9,68.6342,,,,2026,,,,3.43638,74.1,
Drexel,102.136,105.008,0.420923,12-12,12,24,50.4,46.9,29.3,36.5,19,17,31.9,31.1,63.5538,48.8,47.9,35.2,29.9,0,0,54,47.7,40.1,33.2,63.5538,,,,2026,,,,-9.11167,64.5,
"Charleston Southern",102.346,109.833,0.307469,11-13,11,24,52.7,46.8,31,44.5,18.6,12.8,29.4,29.2,71.4986,54,46.1,34.3,32.3,0,0,55.8,40,50.9,30.8,71.4986,,,,2026,,,,-9.87806,64.4,
"Northern Iowa",103.73,96.8123,0.688616,14-9,14,23,51.1,46.2,26.3,31.2,14.8,17.6,21.1,26.1,61.797,52.9,50.2,32.3,26.7,0,0,57.6,49.1,40.3,39.8,61.797,,,,2026,,,,-4.37907,66.9,
"South Carolina",113.124,105.131,0.69904,11-12,11,23,51.8,50.3,36.8,33.5,14.6,14.5,27.7,31.1,66.1554,55.3,52.1,31.5,31.2,0,0,53.1,55.3,44.2,34.2,66.1554,,,,2026,,,,-4.06975,78.5,
Lamar,106.575,109.351,0.426624,12-11,12,23,48.9,50.8,27.6,45.1,17.8,17.8,36.4,29.3,64.6887,47.2,49.1,34.8,35.8,0,0,56.9,55.3,34.8,37.7,64.6887,,,,2026,,,,-7.30875,72,
Kentucky,119.367,101.147,0.870417,16-7,16,23,54,48,38.1,34.9,14.6,15.8,34.5,28.1,67.563,55.1,49.3,34.8,30.6,0,0,57.6,56.5,39.8,40.2,67.563,,,,2026,,,,2.46503,73,
Lafayette,100.764,114.715,0.183743,7-17,7,24,48.8,53.3,31.5,33.2,15.8,15.5,26.3,30.2,66.9214,47.9,52.9,33.4,35.9,0,0,55.2,58.8,40.7,37.3,66.9214,,,,2026,,,,-13.4977,69.1,
VCU,119.033,106.81,0.776606,17-6,17,23,54.8,49.5,45,34.4,15.7,17.7,33.8,30.6,68.9197,54.7,48.6,36.6,34.3,0,0,53.3,48.6,44.8,32.2,68.9197,,,,2026,,,,0.129478,74,
Wisconsin,122.058,101.872,0.888841,16-6,16,22,54.1,50.3,36.2,33,13.7,14.6,29.5,25.7,69.6225,56.5,51.1,34.6,32.7,0,0,57.4,49.5,51,39.9,69.6225,,,,2026,,,,1.6825,77.8,
Alabama,129.319,102.459,0.93568,15-7,15,22,54.8,48.2,36.4,36.9,12.9,12.7,31.9,33.1,73.2231,57.6,48.4,35,31.8,0,0,53.9,46.4,54,34.5,73.2231,,,,2026,,,,3.49035,75,
"Tennessee Tech",102.796,119.74,0.147463,10-14,10,24,50.2,52.9,34.2,32.4,19.5,15.6,31.5,32.7,67.3937,50.1,51.3,33.5,37.1,0,0,47.3,52.9,36.6,37.1,67.3937,,,,2026,,,,-11.159,74,
NJIT,99.6019,111.794,0.209494,12-12,12,24,46.8,49.7,33.1,38.8,17.3,15.5,26.5,32.9,68.5517,46.2,50.6,31.7,32.2,0,0,47.2,52.3,41.7,40.6,68.5517,,,,2026,,,,-8.00027,72.4,
"North Alabama",99.7496,118.71,0.119075,7-14,7,21,47.9,54.4,37.4,30.7,16.7,14.6,29.7,33.8,65.5517,48.5,54.9,31.2,35.8,0,0,42.3,59.5,35.5,44.7,65.5517,,,,2026,,,,-10.6888,67.9,
"Alabama A&M",101.394,114.133,0.204073,12-10,12,22,47.5,52.6,43,38.6,17.1,17.1,27.3,28.8,65.6834,47.1,52.3,32.1,35.5,0,0,44.4,56.1,34.6,38.2,65.6834,,,,2026,,,,-7.20588,74.6,
"Cal Baptist",107.474,102.471,0.633717,17-6,17,23,48.2,46.9,38,36.6,18.6,16.7,39.2,26.4,65.3884,49,48,31,29.7,0,0,40.9,45.6,31.4,33.1,65.3884,,,,2026,,,,-1.76887,72.3,
Dartmouth,106.707,110.92,0.390461,10-10,10,20,53,50.5,36.9,29.2,18.1,13.7,26,31.3,69.5009,49.4,52.3,37.8,31.8,0,0,52.8,46.4,48.4,39,69.5009,,,,2026,,,,-6.5286,71.3,
"La Salle",104.366,108.397,0.392747,7-16,7,23,46.1,54.2,36.8,29.9,18.9,17.1,33.4,32,64.7301,46.4,53.9,30.2,36.3,0,0,58.6,62.9,30.7,43,64.7301,,,,2026,,,,-10.2617,71.3,
Tulsa,123.581,109.221,0.805426,20-3,20,23,57.9,50.4,44.1,32.1,15.3,15.9,32.4,28.9,68.2113,55.9,49.7,40.3,34.3,0,0,53.6,48.4,43.6,39.9,68.2113,,,,2026,,,,0.756528,79.5,
"Incarnate Word",106.669,114.681,0.303046,10-13,10,23,49.9,54.1,34.5,44.2,16.8,16.8,31.5,32.1,66.7597,47.8,56.1,35.6,33.6,0,0,42.8,51.8,37.8,34.9,66.7597,,,,2026,,,,-8.79405,69.6,
"St. Thomas",113.193,107.979,0.632344,19-6,19,25,58.7,51.9,35.1,31.1,14.4,18.2,21.5,27.9,68.2889,62.9,53.3,36,33.3,0,0,57.7,53.8,46.6,40.3,68.2889,,,,2026,,,,-2.71084,71.8,
"Grand Canyon",110.046,95.5672,0.835105,15-7,15,22,50.6,46.8,38.5,37.7,17.6,18.1,32.1,26.4,67.8421,53.5,47.2,30.6,30.7,0,0,48.8,50.2,38.7,39.1,67.8421,,,,2026,,,,-0.619464,75.2,
"Michigan St.",118.819,92.809,0.944862,19-4,19,23,53.7,46.5,36.9,30.8,17.9,16.1,39.4,21.6,65.6868,54.3,46.6,35.1,31,0,0,67.9,58.1,36.7,45.8,65.6868,,,,2026,,,,4.76165,74.4,
"Cal St. Fullerton",105.547,108.722,0.415593,11-13,11,24,50.6,55.2,40.1,35.3,15.5,19.6,24.9,29.3,73.5829,51.2,56.8,33.2,35.6,0,0,51.9,57.7,40.6,47.1,73.5829,,,,2026,,,,-7.76292,70.3,
"Southeastern Louisiana",98.3333,108.562,0.242692,6-17,6,23,45.7,52.3,42,42.8,18.8,19.4,27.8,31.6,65.5967,47.9,51.2,28.2,36,0,0,52.1,52,39.9,38.8,65.5967,,,,2026,,,,-12.1185,69,
"UC Riverside",102.557,112.584,0.254867,8-16,8,24,49.1,53.5,35.5,39.2,20,15.5,27.8,31,67.5964,50.1,54.5,31.6,34.3,0,0,49,49.4,37,33,67.5964,,,,2026,,,,-10.7544,71.8,
Clemson,116.203,94.1212,0.918618,19-4,19,23,53.6,46.1,38.2,33.9,15,17.5,29.9,25.7,64.2892,55.3,47.4,34.1,29.5,0,0,50.8,45.7,42.6,41.8,64.2892,,,,2026,,,,3.51846,73.3,
Colorado,117.709,109.022,0.70718,13-10,13,23,53.7,53,37.8,34.8,14,15.4,30.1,29.4,68.5887,53.3,51.5,36.4,37,0,0,55.7,49.1,33.5,36.7,68.5887,,,,2026,,,,-2.35046,76,
"Coastal Carolina",102.258,108.204,0.343008,14-11,14,25,47.9,46.5,31.1,36.4,15.3,12.5,26,27,67.2451,46,45.3,33.5,32.5,0,0,42.8,40.2,43,36.5,67.2451,,,,2026,,,,-7.44109,72.9,
"North Carolina A&T",103.734,114.71,0.239271,9-13,9,22,49.3,51.9,44.1,38,19.2,14.3,32.3,27.2,69.0408,50.8,50.6,31,36.1,0,0,45.5,58.6,34.5,37.3,69.0408,,,,2026,,,,-10.0984,74.7,
Washington,118.06,101.136,0.85562,12-11,12,23,50.8,49.8,31.7,32.2,15.4,14.6,35.2,28.5,66.8187,52.1,50.7,32.2,32.2,0,0,49.6,48.9,34,37.7,66.8187,,,,2026,,,,-0.909436,77.6,
"Colorado St.",117.375,110.212,0.673525,12-10,12,22,58,53.8,36.3,33.4,19.2,15.4,32,29.2,61.6181,56.6,55.2,39.6,34.8,0,0,61.1,48,49.1,45.8,61.6181,,,,2026,,,,-3.7875,76.4,
UMBC,104.106,112.186,0.297427,14-8,14,22,53.1,51.1,33.5,25.2,15,14.9,23.1,26.7,65.6852,53.6,51.2,34.9,34,0,0,47.9,44.1,39.2,35.3,65.6852,,,,2026,,,,-5.58306,73.6,
"Louisiana Monroe",98.9438,119.353,0.103714,4-20,4,24,47.8,56.1,36.6,26.3,18.1,16,24.6,34.7,70.8686,46.5,58,33.1,35.7,0,0,51.1,58.9,41.8,42.8,70.8686,,,,2026,,,,-16.2733,72,
"The Citadel",98.8058,118.664,0.108509,8-16,8,24,49,56,31,35.9,17.4,13.9,29,30.6,63.7969,50,58.5,32,35.2,0,0,51.6,52.2,46.8,43.7,63.7969,,,,2026,,,,-13.173,66.9,
Hofstra,114.307,108.938,0.634895,15-9,15,24,51.8,47.9,31,35.7,16.7,15.1,35.4,31.4,65.1977,48.2,46.2,37.9,33.7,0,0,50.5,55.2,42,40.4,65.1977,,,,2026,,,,-4.75093,76.7,
"UMass Lowell",99.9965,116.085,0.152432,9-15,9,24,49,53.8,36.2,29.3,19.8,14.5,31.7,29.8,69.4685,49.7,54.6,31.7,34.9,0,0,44.5,48.6,31.4,35.6,69.4685,,,,2026,,,,-11.0706,65.3,
"South Alabama",103.587,108.388,0.372612,16-7,16,23,51.2,48.6,38.9,21.3,13.4,18.1,25.5,32.1,64.4322,52.7,51.5,32.2,31.4,0,0,44.5,71.2,33.9,64.8,64.4322,,,,2026,,,,-4.49593,66,
Butler,117.619,105.632,0.774889,13-10,13,23,52.3,50.6,44,25.4,15.9,15.5,35.9,31.2,68.8914,53,52,34.1,32.1,0,0,56.1,50.7,36.4,34.9,68.8914,,,,2026,,,,-1.80145,70.6,
"SIU Edwardsville",98.5849,106.525,0.290934,15-9,15,24,48.9,45.2,32.9,35.5,17.8,17.3,31,33.3,63.8992,47,46,35,29.3,0,0,51,49.1,34.5,39.4,63.8992,,,,2026,,,,-7.06319,67.4,
"Northern Colorado",112.898,112.173,0.51849,14-10,14,24,55.7,51.2,27.2,38.8,16.1,12.6,28.8,25,68.0203,57.5,53.4,35.5,31.4,0,0,55,37.9,42.5,34.8,68.0203,,,,2026,,,,-6.14236,75,
Iowa,123.455,97.5404,0.937587,17-5,17,22,58.9,50,36.3,36.7,15.6,22,31,29.8,63.4918,60.2,52.4,38.1,30.7,0,0,57.9,48.6,40.5,37.2,63.4918,,,,2026,,,,3.03792,76.7,
"Florida A&M",98.5059,110.937,0.203141,8-12,8,20,48.8,52.4,36.5,40.7,22.2,19.3,28.3,32.9,67.3884,49.1,52.3,32.3,35.1,0,0,51.8,51.5,39.3,36.5,67.3884,,,,2026,,,,-8.35366,66.8,
TCU,112.879,99.8182,0.804411,13-9,13,22,51.8,50.1,36.8,32.2,15.8,19.7,32.3,29.6,67.8072,52.8,49.3,33.4,34.2,0,0,57.7,59.7,36.9,37.2,67.8072,,,,2026,,,,-0.870338,72,
"Middle Tennessee",107.348,105.475,0.550439,11-11,11,22,50.6,49.6,31,36.5,17.3,14.5,29.2,28.6,64.741,49.7,50,34.4,32.6,0,0,53.9,46.8,45.9,33.9,64.741,,,,2026,,,,-6.40196,67,
Oregon,114.046,105.444,0.711346,8-14,8,22,49.5,51.3,35.7,31.9,18.1,15.6,35,31.9,65.4967,50.1,50.7,32.4,34.8,0,0,56.2,50.3,44,40,65.4967,,,,2026,,,,-5.10154,71.4,
Harvard,108.601,109.444,0.477789,12-9,12,21,54.2,52.3,26.9,28.9,17.1,17.4,26.5,29.6,63.123,53,53.2,37.5,33.9,0,0,54.5,52.8,38,40.1,63.123,,,,2026,,,,-5.43588,81.8,
Florida,124.765,93.2647,0.965986,16-6,16,22,52.6,46.8,39.8,34.7,16.2,15.6,43.3,22.9,69.7802,58.4,45.3,28.9,33.2,0,0,53.7,44.1,39,33.7,69.7802,,,,2026,,,,3.35013,69.9,
"Saint Joseph's",107.579,102.478,0.636124,15-8,15,23,49.1,48.7,31.4,27.2,17.4,15.9,31.9,32.1,67.9325,52.2,47.8,30.2,33.5,0,0,59.3,51.4,44.7,38.7,67.9325,,,,2026,,,,-3.27656,75.9,
"Saint Mary's",119.538,99.8744,0.887629,20-4,20,24,52.8,46.8,39.7,26.2,16.9,15.3,36.7,24.5,65.0498,51,47.2,37.4,30.7,0,0,57.9,54.1,35.6,36.4,65.0498,,,,2026,,,,2.14567,82.2,
"Texas A&M Corpus Chris",101.545,103.436,0.447146,12-11,12,23,47.1,50.7,43.3,44.4,18.5,20,31.1,29.8,65.7748,46.1,51.8,32.8,32.5,0,0,50.7,51.8,30,35.9,65.7748,,,,2026,,,,-6.36135,65.6,
"Ohio St.",123.437,103.668,0.881556,15-7,15,22,56.3,49.4,37.9,33.7,15.4,16.2,33.5,30.4,66.7431,59.6,52.3,34.2,30.3,0,0,53.1,51.6,40.1,42,66.7431,,,,2026,,,,1.00455,77.6,
"Florida St.",113.659,105.236,0.707961,10-12,10,22,50.4,52.6,34,34.7,16.3,19.8,32.8,33,71.5446,54.2,54,31.2,33.9,0,0,54.1,56.3,50.8,43.8,71.5446,,,,2026,,,,-3.71141,71.2,
"Seton Hall",107.792,95.7307,0.796508,16-7,16,23,47.3,46.8,35.8,43.5,16.5,22.2,37,31.4,65.7392,47.9,46.1,30.5,31.9,0,0,51.8,55.5,26.9,41.6,65.7392,,,,2026,,,,0.492223,73,
"North Carolina",123.859,101.249,0.910353,18-4,18,22,55.3,46.7,40.4,24.6,13.7,13.9,33.9,27.9,68.2408,58,44,34.4,34.1,0,0,59.4,49.5,42.2,37.4,68.2408,,,,2026,,,,3.20722,68.4,
"Houston Christian",105.415,119.465,0.191717,8-15,8,23,51.1,56.2,37.2,30.6,19,17.3,30.9,32.9,63.6078,50.6,56.8,34.7,36.9,0,0,60.2,55.9,37.5,40.3,63.6078,,,,2026,,,,-11.1538,68.7,
Lehigh,100.179,112.613,0.206603,10-14,10,24,51.7,50.9,31.7,34.2,18.1,17.5,22.2,34.2,66.9452,50.9,50.5,35.3,34.4,0,0,52.4,46.7,40,30.6,66.9452,,,,2026,,,,-10.7271,72.4,
